"id_attempts","word_sent","position_array","right_letters_in_wrong_positions","score","try_datetime","id_game","id_game1","attepmts"
700,"vender","[False, True, True, True, True, True]",,0.8333333333333334,"2022-07-18T02:59:28.151527","62d4cc8cf1686d7690058584",107,4
701,"tender","[True, True, True, True, True, True]",,1,"2022-07-18T02:59:28.958371","62d4cc8cf1686d7690058584",107,5
702,"descubria","[False, False, False, False, False, False, True, False, False]","e_s_i_a",0.2222222222222222,"2022-07-18T02:59:32.179738","62d4cc93f1686d769005858b",108,1
703,"militares","[False, False, False, False, False, False, True, True, True]","i_a",0.5555555555555556,"2022-07-18T02:59:33.291535","62d4cc93f1686d769005858b",108,2
704,"invasores","[True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T02:59:34.578960","62d4cc93f1686d769005858b",108,3
705,"meticulosa","[False, False, False, False, False, False, False, False, False, True]","i_o",0.2,"2022-07-18T02:59:37.358927","62d4cc98f1686d7690058590",109,1
706,"organizada","[True, True, True, True, True, True, True, True, False, True]",,0.9,"2022-07-18T02:59:38.537346","62d4cc98f1686d7690058590",109,2
707,"organizaba","[True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T02:59:39.411556","62d4cc98f1686d7690058590",109,3
708,"migraciones","[True, False, False, False, False, False, False, False, False, False, True]","i_r_o_n_e",0.45454545454545453,"2022-07-18T02:59:42.217367","62d4cc9df1686d7690058595",110,1
709,"monoliteros","[True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T02:59:43.197353","62d4cc9df1686d7690058595",110,2
711,"lado","[False, True, False, True]",,0.5,"2022-07-18T02:59:46.871552","62d4cca1f1686d7690058599",111,1
710,"cabo","[False, True, False, True]",,0.5,"2022-07-18T02:59:46.038785","62d4cca1f1686d7690058599",111,2
712,"ramo","[False, True, False, True]","m",0.5,"2022-07-18T02:59:47.711699","62d4cca1f1686d7690058599",111,3
713,"mano","[True, True, False, True]",,0.75,"2022-07-18T02:59:48.554610","62d4cca1f1686d7690058599",111,4
714,"mayo","[True, True, False, True]",,0.75,"2022-07-18T02:59:49.418823","62d4cca1f1686d7690058599",111,5
715,"macedonia","[False, False, False, True, False, False, False, True, True]","a",0.3333333333333333,"2022-07-18T02:59:52.251659","62d4cca7f1686d76900585a0",112,1
716,"superaria","[True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T02:59:53.254637","62d4cca7f1686d76900585a0",112,2
717,"punto","[False, False, False, False, False]","t",0.2,"2022-07-18T02:59:56.394584","62d4ccabf1686d76900585a4",113,1
718,"tales","[True, False, False, True, True]",,0.6,"2022-07-18T02:59:57.451569","62d4ccabf1686d76900585a4",113,2
719,"times","[True, True, True, True, True]",,1,"2022-07-18T02:59:58.414822","62d4ccabf1686d76900585a4",113,3
720,"computadores","[False, False, False, False, False, False, False, False, False, False, False, False]","c_o_t_a_d_r_s",0.25,"2022-07-18T03:00:01.719802","62d4ccb0f1686d76900585a9",114,1
721,"historicidad","[True, True, False, False, True, False, False, False, False, False, False, False]","s_t_r_i_c_d_a",0.5833333333333334,"2022-07-18T03:00:03.157883","62d4ccb0f1686d76900585a9",114,2
722,"hidrostatica","[True, True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:00:04.191217","62d4ccb0f1686d76900585a9",114,3
723,"averiguo","[False, False, False, False, False, False, False, False]","a_r_i_g_u",0.375,"2022-07-18T03:00:07.632614","62d4ccb6f1686d76900585ae",115,1
724,"inaugura","[True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:00:08.852931","62d4ccb6f1686d76900585ae",115,2
725,"cultivos","[False, False, False, False, False, False, False, False]","c_o",0.25,"2022-07-18T03:00:14.359008","62d4ccbdf1686d76900585b2",116,1
726,"manfredo","[True, True, False, False, False, False, True, True]","r",0.625,"2022-07-18T03:00:15.735989","62d4ccbdf1686d76900585b2",116,2
727,"marchado","[True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:00:17.192959","62d4ccbdf1686d76900585b2",116,3
728,"ciertas","[False, False, False, False, False, False, False]","t_a",0.2857142857142857,"2022-07-18T03:00:21.952993","62d4ccc4f1686d76900585b7",117,1
729,"mantuvo","[True, False, True, True, False, False, False]","a_o",0.42857142857142855,"2022-07-18T03:00:23.103558","62d4ccc4f1686d76900585b7",117,2
730,"montoya","[True, True, True, True, False, False, True]",,0.7142857142857143,"2022-07-18T03:00:24.100300","62d4ccc4f1686d76900585b7",117,3
731,"montaña","[True, True, True, True, True, False, True]",,0.8571428571428571,"2022-07-18T03:00:25.116217","62d4ccc4f1686d76900585b7",117,4
732,"montada","[True, True, True, True, True, True, True]",,1,"2022-07-18T03:00:26.075680","62d4ccc4f1686d76900585b7",117,5
733,"avion","[False, False, False, False, False]","i_o",0.4,"2022-07-18T03:00:29.112897","62d4ccccf1686d76900585be",118,1
734,"juego","[False, False, False, False, True]",,0.2,"2022-07-18T03:00:29.992797","62d4ccccf1686d76900585be",118,2
735,"libio","[False, False, False, True, True]",,0.4,"2022-07-18T03:00:30.952835","62d4ccccf1686d76900585be",118,3
736,"socio","[False, True, False, True, True]","c",0.6,"2022-07-18T03:00:31.797158","62d4ccccf1686d76900585be",118,4
737,"tokio","[False, True, False, True, True]",,0.6,"2022-07-18T03:00:32.672969","62d4ccccf1686d76900585be",118,5
738,"cambio","[False, False, False, False, False, True]","c_a",0.5,"2022-07-18T03:00:35.792936","62d4ccd2f1686d76900585c5",119,1
739,"asunto","[False, True, False, False, False, True]","a",0.3333333333333333,"2022-07-18T03:00:36.692929","62d4ccd2f1686d76900585c5",119,2
740,"eslavo","[True, True, False, True, False, True]",,0.6666666666666666,"2022-07-18T03:00:37.596012","62d4ccd2f1686d76900585c5",119,3
741,"escaño","[True, True, True, True, True, True]",,1,"2022-07-18T03:00:38.435783","62d4ccd2f1686d76900585c5",119,4
742,"cambio","[False, False, False, False, False, True]","c",0.3333333333333333,"2022-07-18T03:00:41.617050","62d4ccd8f1686d76900585cb",120,1
743,"seguro","[True, False, False, False, False, True]","e_u",0.5,"2022-07-18T03:00:44.118975","62d4ccd8f1686d76900585cb",120,2
744,"sujeto","[True, True, False, True, False, True]",,0.6666666666666666,"2022-07-18T03:00:45.315980","62d4ccd8f1686d76900585cb",120,3
745,"suceso","[True, True, True, True, True, True]",,1,"2022-07-18T03:00:46.372917","62d4ccd8f1686d76900585cb",120,4
746,"descubria","[False, True, False, False, False, False, False, False, False]","s_c_i_a",0.3333333333333333,"2022-07-18T03:00:50.253121","62d4cce1f1686d76900585d1",121,1
747,"metalicos","[True, True, False, False, False, False, False, False, True]","a_i_c",0.5555555555555556,"2022-07-18T03:00:51.276194","62d4cce1f1686d76900585d1",121,2
748,"mexicanas","[True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:00:52.256049","62d4cce1f1686d76900585d1",121,3
749,"punto","[True, False, False, False, False]","n_o",0.4,"2022-07-18T03:00:55.292900","62d4cce6f1686d76900585d6",122,1
750,"poder","[True, True, False, True, False]",,0.6,"2022-07-18T03:00:56.218587","62d4cce6f1686d76900585d6",122,2
751,"posen","[True, True, True, True, True]",,1,"2022-07-18T03:00:57.100757","62d4cce6f1686d76900585d6",122,3
752,"cultivos","[False, False, False, False, False, False, False, False]","t_o_s",0.125,"2022-07-18T03:01:00.272902","62d4ccebf1686d76900585db",123,1
753,"fomentar","[False, False, False, False, False, False, False, False]","o_e_t_r",0.25,"2022-07-18T03:01:01.216138","62d4ccebf1686d76900585db",123,2
754,"desperto","[True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:01:02.116706","62d4ccebf1686d76900585db",123,3
755,"cambio","[False, False, False, False, True, False]",,0.16666666666666666,"2022-07-18T03:01:05.517280","62d4ccf0f1686d76900585e0",124,1
756,"seguir","[False, False, False, False, True, False]","e",0.16666666666666666,"2022-07-18T03:01:06.674273","62d4ccf0f1686d76900585e0",124,2
757,"nizein","[False, True, False, False, True, False]","e",0.3333333333333333,"2022-07-18T03:01:07.580548","62d4ccf0f1686d76900585e0",124,3
758,"willie","[True, True, True, True, True, True]",,1,"2022-07-18T03:01:08.582100","62d4ccf0f1686d76900585e0",124,4
759,"punto","[False, False, False, False, False]","o",0.2,"2022-07-18T03:01:11.879982","62d4ccf6f1686d76900585e6",125,1
760,"lagos","[False, False, False, True, True]","g",0.6,"2022-07-18T03:01:12.897497","62d4ccf6f1686d76900585e6",125,2
761,"ricos","[False, True, False, True, True]","r",0.6,"2022-07-18T03:01:13.800426","62d4ccf6f1686d76900585e6",125,3
762,"hijos","[False, True, False, True, True]",,0.6,"2022-07-18T03:01:14.900286","62d4ccf6f1686d76900585e6",125,4
763,"vikos","[False, True, False, True, True]",,0.6,"2022-07-18T03:01:17.082009","62d4ccf6f1686d76900585e6",125,5
764,"ciertas","[False, True, False, False, False, False, True]",,0.2857142857142857,"2022-07-18T03:01:20.254426","62d4ccfff1686d76900585ed",126,1
765,"dibujos","[False, True, False, False, False, True, True]",,0.42857142857142855,"2022-07-18T03:01:21.437482","62d4ccfff1686d76900585ed",126,2
766,"filipos","[True, True, True, False, False, True, True]",,0.7142857142857143,"2022-07-18T03:01:22.357445","62d4ccfff1686d76900585ed",126,3
767,"filosos","[True, True, True, True, True, True, True]",,1,"2022-07-18T03:01:23.194284","62d4ccfff1686d76900585ed",126,4
768,"migraciones","[False, False, False, False, False, False, True, False, False, True, True]","i_r_a_c_o_n",0.45454545454545453,"2022-07-18T03:01:26.014312","62d4cd05f1686d76900585f3",127,1
769,"bronquiales","[False, False, False, False, False, False, True, True, False, True, True]","r_o_n_l",0.5454545454545454,"2022-07-18T03:01:26.974308","62d4cd05f1686d76900585f3",127,2
770,"conciliares","[True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:01:27.877439","62d4cd05f1686d76900585f3",127,3
771,"computables","[False, False, False, False, False, False, False, False, False, False, False]","o_t_l_e_s",0.18181818181818182,"2022-07-18T03:01:30.700198","62d4cd09f1686d76900585f8",128,1
772,"restringido","[False, True, False, False, False, False, False, False, False, False, False]","s_t_n_o",0.36363636363636365,"2022-07-18T03:01:31.694337","62d4cd09f1686d76900585f8",128,2
773,"yellowstone","[True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:01:32.637577","62d4cd09f1686d76900585f8",128,3
774,"cambio","[False, False, False, False, False, False]","a_m_o",0.3333333333333333,"2022-07-18T03:01:35.517614","62d4cd0ef1686d76900585fd",129,1
775,"vuelos","[False, False, False, False, False, False]","e_o",0.16666666666666666,"2022-07-18T03:01:36.434317","62d4cd0ef1686d76900585fd",129,2
776,"rodaje","[False, True, False, False, False, False]","d_a_e",0.5,"2022-07-18T03:01:37.451616","62d4cd0ef1686d76900585fd",129,3
777,"moneda","[True, True, True, True, True, True]",,1,"2022-07-18T03:01:38.360226","62d4cd0ef1686d76900585fd",129,4
778,"computables","[False, False, False, False, False, False, False, False, False, False, True]","c_o_m_u_t_a",0.2727272727272727,"2022-07-18T03:01:41.353627","62d4cd14f1686d7690058603",130,1
779,"manuscritos","[True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:01:42.354328","62d4cd14f1686d7690058603",130,2
780,"cambio","[False, False, False, False, False, True]",,0.16666666666666666,"2022-07-18T03:01:45.581862","62d4cd18f1686d7690058607",131,1
781,"seguro","[False, True, False, False, False, True]","r",0.3333333333333333,"2022-07-18T03:01:46.477298","62d4cd18f1686d7690058607",131,2
782,"heredo","[False, True, False, True, False, True]","r",0.5,"2022-07-18T03:01:47.319800","62d4cd18f1686d7690058607",131,3
783,"revelo","[True, True, False, True, False, True]","v_l",0.6666666666666666,"2022-07-18T03:01:48.189481","62d4cd18f1686d7690058607",131,4
784,"relevo","[True, True, True, True, True, True]",,1,"2022-07-18T03:01:49.037358","62d4cd18f1686d7690058607",131,5
785,"cabo","[False, False, False, False]","a_b_o",0.5,"2022-07-18T03:01:51.945429","62d4cd1ff1686d769005860e",132,1
786,"zona","[False, True, False, True]",,0.5,"2022-07-18T03:01:52.794312","62d4cd1ff1686d769005860e",132,2
787,"toda","[False, True, False, True]","t",0.5,"2022-07-18T03:01:53.632104","62d4cd1ff1686d769005860e",132,3
788,"sola","[False, True, False, True]",,0.5,"2022-07-18T03:01:54.414365","62d4cd1ff1686d769005860e",132,4
789,"roma","[False, True, False, True]",,0.5,"2022-07-18T03:01:55.814323","62d4cd1ff1686d769005860e",132,5
790,"cultivados","[False, False, True, False, False, False, False, False, False, False]","t_a",0.2,"2022-07-18T03:01:58.717422","62d4cd25f1686d7690058615",133,1
791,"bellamente","[True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:01:59.761243","62d4cd25f1686d7690058615",133,2
792,"punto","[False, False, False, False, False]","o",0.2,"2022-07-18T03:02:02.620326","62d4cd29f1686d7690058619",134,1
793,"lagos","[False, False, False, False, True]","a_o",0.4,"2022-07-18T03:02:03.497255","62d4cd29f1686d7690058619",134,2
794,"demas","[False, False, False, True, True]",,0.4,"2022-07-18T03:02:04.337350","62d4cd29f1686d7690058619",134,3
795,"hojas","[False, True, False, True, True]",,0.6,"2022-07-18T03:02:05.175694","62d4cd29f1686d7690058619",134,4
796,"rocas","[False, True, False, True, True]","c",0.6,"2022-07-18T03:02:05.978860","62d4cd29f1686d7690058619",134,5
797,"cultivados","[True, False, False, False, True, False, True, False, False, True]","l",0.5,"2022-07-18T03:02:08.803369","62d4cd2ff1686d7690058620",135,1
798,"criminales","[True, False, False, False, True, False, True, True, True, True]","r",0.7,"2022-07-18T03:02:09.758653","62d4cd2ff1686d7690058620",135,2
799,"clericales","[True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:02:10.658950","62d4cd2ff1686d7690058620",135,3
800,"descubria","[False, False, False, False, False, False, False, False, False]","s_c_i",0.1111111111111111,"2022-07-18T03:02:13.982174","62d4cd34f1686d7690058625",136,1
801,"significo","[False, False, False, False, False, False, False, False, False]","s_i_i_c_o",0.4444444444444444,"2022-07-18T03:02:14.982518","62d4cd34f1686d7690058625",136,2
802,"politicos","[True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:02:15.881939","62d4cd34f1686d7690058625",136,3
803,"computadores","[False, False, False, False, False, False, False, False, False, True, True, True]","p_u_a",0.5,"2022-07-18T03:02:18.558934","62d4cd39f1686d769005862a",137,1
804,"peninsulares","[True, True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:02:19.698867","62d4cd39f1686d769005862a",137,2
805,"superpoblacion","[False, False, False, False, False, False, False, True, False, False, False, False, False, False]","p_r_o_l_a_c_i",0.14285714285714285,"2022-07-18T03:02:22.435665","62d4cd3df1686d769005862e",138,1
806,"compatibilidad","[True, True, True, True, True, False, False, True, True, True, True, True, True, True]",,0.8571428571428571,"2022-07-18T03:02:23.419106","62d4cd3df1686d769005862e",138,2
807,"comparabilidad","[True, True, True, True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:02:24.322092","62d4cd3df1686d769005862e",138,3
808,"computadores","[False, False, False, False, False, False, False, False, False, False, False, True]","c_p_a_d_e",0.25,"2022-07-18T03:02:27.163011","62d4cd42f1686d7690058633",139,1
809,"planificadas","[False, False, False, False, False, False, False, False, False, False, True, True]","p_n_i_c_d",0.25,"2022-07-18T03:02:28.118864","62d4cd42f1686d7690058633",139,2
810,"dependencias","[True, True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:02:29.019090","62d4cd42f1686d7690058633",139,3
811,"cabo","[False, False, False, True]",,0.25,"2022-07-18T03:02:31.804302","62d4cd46f1686d7690058638",140,1
812,"tipo","[False, False, False, True]",,0.25,"2022-07-18T03:02:33.041804","62d4cd46f1686d7690058638",140,2
813,"ruso","[False, False, False, True]","r",0.5,"2022-07-18T03:02:34.063160","62d4cd46f1686d7690058638",140,3
814,"dejo","[False, False, False, True]","e",0.5,"2022-07-18T03:02:35.135678","62d4cd46f1686d7690058638",140,4
815,"ergo","[True, True, True, True]",,1,"2022-07-18T03:02:36.499006","62d4cd46f1686d7690058638",140,5
816,"cultivos","[True, False, False, True, True, False, False, True]",,0.5,"2022-07-18T03:02:39.795500","62d4cd4ef1686d769005863f",141,1
817,"cantigas","[True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:02:40.762154","62d4cd4ef1686d769005863f",141,2
818,"reducia","[False, False, False, False, False, False, True]",,0.14285714285714285,"2022-07-18T03:02:44.935668","62d4cd54f1686d7690058643",142,1
819,"otomana","[False, False, False, False, True, True, True]","t",0.5714285714285714,"2022-07-18T03:02:45.842028","62d4cd54f1686d7690058643",142,2
820,"ayatana","[True, True, True, True, True, True, True]",,1,"2022-07-18T03:02:46.683493","62d4cd54f1686d7690058643",142,3
821,"categorizando","[False, False, True, False, True, True, False, False, False, False, False, False, False]","a_r_i_a_n_d_o",0.23076923076923078,"2022-07-18T03:02:49.701755","62d4cd58f1686d7690058648",143,1
822,"ortogonalidad","[True, True, True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:02:50.678772","62d4cd58f1686d7690058648",143,2
823,"ciertas","[False, False, False, False, False, True, True]","i",0.42857142857142855,"2022-07-18T03:02:53.575665","62d4cd5cf1686d769005864c",144,1
824,"douglas","[False, False, False, False, False, True, True]","d_l",0.42857142857142855,"2022-07-18T03:02:54.538857","62d4cd5cf1686d769005864c",144,2
825,"amplias","[False, False, False, False, False, True, True]","a_l_i",0.7142857142857143,"2022-07-18T03:02:55.543573","62d4cd5cf1686d769005864c",144,3
826,"validas","[False, True, True, True, True, True, True]",,0.8571428571428571,"2022-07-18T03:02:56.435722","62d4cd5cf1686d769005864c",144,4
827,"salidas","[True, True, True, True, True, True, True]",,1,"2022-07-18T03:02:57.278736","62d4cd5cf1686d769005864c",144,5
828,"computadores","[False, False, False, False, False, False, False, False, False, False, False, True]","o_m_p_a_d_e",0.5,"2022-07-18T03:03:00.964195","62d4cd63f1686d7690058653",145,1
829,"delgadisimos","[True, True, False, False, False, False, False, False, False, False, True, True]","l_a_d_s_m",0.5833333333333334,"2022-07-18T03:03:01.918732","62d4cd63f1686d7690058653",145,2
830,"desempleados","[True, True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:03:02.961344","62d4cd63f1686d7690058653",145,3
831,"duracion","[False, False, True, False, True, True, False, False]","d_a_o",0.5,"2022-07-18T03:03:06.381086","62d4cd69f1686d7690058658",146,1
832,"parecido","[True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:03:07.739958","62d4cd69f1686d7690058658",146,2
833,"cortas","[False, False, True, False, False, False]","a",0.3333333333333333,"2022-07-18T03:03:10.503305","62d4cd6df1686d769005865c",147,1
834,"margen","[False, False, True, False, False, False]","a_g_e",0.3333333333333333,"2022-07-18T03:03:11.577029","62d4cd6df1686d769005865c",147,2
835,"gerald","[True, True, True, True, True, True]",,1,"2022-07-18T03:03:12.437013","62d4cd6df1686d769005865c",147,3
836,"computadores","[False, False, False, False, False, False, True, False, False, False, False, False]","o_m_t_r_s",0.3333333333333333,"2022-07-18T03:03:15.417076","62d4cd72f1686d7690058661",148,1
837,"rastafarismo","[True, True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:03:17.363597","62d4cd72f1686d7690058661",148,2
838,"cultivos","[False, False, False, False, False, False, True, False]","c_l_i",0.125,"2022-07-18T03:03:22.343436","62d4cd78f1686d7690058665",149,1
839,"llegaron","[False, False, False, False, False, False, True, True]","l_l",0.5,"2022-07-18T03:03:23.537068","62d4cd78f1686d7690058665",149,2
840,"focillon","[True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:03:24.699942","62d4cd78f1686d7690058665",149,3
841,"descubria","[False, False, False, False, False, False, False, False, False]","s_r_a",0.2222222222222222,"2022-07-18T03:03:28.557066","62d4cd7ff1686d769005866a",150,1
842,"agronomos","[False, False, True, True, False, False, False, False, False]","a_o_o_s",0.3333333333333333,"2022-07-18T03:03:29.777033","62d4cd7ff1686d769005866a",150,2
843,"zoroastro","[True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:03:30.843167","62d4cd7ff1686d769005866a",150,3
844,"cambio","[False, False, False, False, False, False]","i",0.16666666666666666,"2022-07-18T03:03:34.280818","62d4cd85f1686d769005866f",151,1
845,"siguen","[False, False, False, False, True, False]","s_i",0.16666666666666666,"2022-07-18T03:03:35.520563","62d4cd85f1686d769005866f",151,2
846,"elites","[True, True, True, True, True, True]",,1,"2022-07-18T03:03:36.640897","62d4cd85f1686d769005866f",151,3
847,"computadores","[False, False, False, False, False, False, False, False, False, False, False, False]","c_o_p_u_d_o_r_e",0.16666666666666666,"2022-07-18T03:03:39.917054","62d4cd8af1686d7690058674",152,1
848,"reproduccion","[True, True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:03:40.960503","62d4cd8af1686d7690058674",152,2
849,"descubria","[False, False, False, False, False, False, False, False, True]","s_b_r",0.4444444444444444,"2022-07-18T03:03:44.776976","62d4cd8ff1686d7690058678",153,1
850,"montañosa","[False, False, False, False, False, False, True, True, True]","m_o_a",0.4444444444444444,"2022-07-18T03:03:45.839950","62d4cd8ff1686d7690058678",153,2
851,"asombrosa","[True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:03:46.760286","62d4cd8ff1686d7690058678",153,3
852,"descubria","[False, True, False, False, False, False, False, False, False]","s_c_b_r_i",0.2222222222222222,"2022-07-18T03:03:49.617077","62d4cd94f1686d769005867d",154,1
853,"reflexion","[True, True, False, False, False, False, False, True, False]","i",0.4444444444444444,"2022-07-18T03:03:50.620271","62d4cd94f1686d769005867d",154,2
854,"recibimos","[True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:03:52.164681","62d4cd94f1686d769005867d",154,3
855,"categorizando","[False, False, False, False, False, False, False, False, False, False, True, False, True]","c_a_t_e_o_r_i_d",0.38461538461538464,"2022-07-18T03:03:55.857928","62d4cd9af1686d7690058682",155,1
856,"esparcimiento","[False, False, False, False, False, True, False, True, True, True, True, True, True]","e_a_r",0.6923076923076923,"2022-07-18T03:03:57.025571","62d4cd9af1686d7690058682",155,2
857,"derrocamiento","[True, True, True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:03:58.900337","62d4cd9af1686d7690058682",155,3
858,"cabo","[False, False, False, False]","a",0.25,"2022-07-18T03:04:03.204260","62d4cda2f1686d7690058687",156,1
859,"pues","[False, False, False, False]",,0,"2022-07-18T03:04:04.441565","62d4cda2f1686d7690058687",156,2
860,"agri","[True, False, False, False]","r",0.5,"2022-07-18T03:04:05.526291","62d4cda2f1686d7690058687",156,3
861,"alma","[True, False, False, False]","m_a",0.75,"2022-07-18T03:04:06.444515","62d4cda2f1686d7690058687",156,4
862,"afan","[True, False, True, False]",,0.5,"2022-07-18T03:04:07.384556","62d4cda2f1686d7690058687",156,5
863,"migraciones","[False, False, False, False, False, False, False, False, False, True, True]","m_i_a_n",0.45454545454545453,"2022-07-18T03:04:10.758395","62d4cda9f1686d769005868e",157,1
864,"judaizantes","[False, False, False, False, False, False, False, False, False, True, True]","a_i_a_n_t",0.5454545454545454,"2022-07-18T03:04:12.046056","62d4cda9f1686d769005868e",157,2
865,"ambientales","[True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:04:13.225580","62d4cda9f1686d769005868e",157,3
866,"cabo","[False, False, False, False]","a",0.25,"2022-07-18T03:04:16.038524","62d4cdaff1686d7690058693",158,1
867,"pues","[False, False, False, False]",,0,"2022-07-18T03:04:16.984360","62d4cdaff1686d7690058693",158,2
868,"agri","[False, False, False, False]","a_r_i",0.5,"2022-07-18T03:04:17.821783","62d4cdaff1686d7690058693",158,3
869,"vida","[False, False, False, True]","i",0.5,"2022-07-18T03:04:18.664705","62d4cdaff1686d7690058693",158,4
870,"irma","[False, True, False, True]","i",0.5,"2022-07-18T03:04:19.461616","62d4cdaff1686d7690058693",158,5
871,"humboldt","[False, False, False, False, False, False, False, False]","u_t",0.125,"2022-07-18T03:04:22.281510","62d4cdb5f1686d769005869a",159,1
872,"vryzakis","[False, False, False, False, False, False, False, False]","y_k",0.125,"2022-07-18T03:04:23.238446","62d4cdb5f1686d769005869a",159,2
873,"kentucky","[True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:04:24.146539","62d4cdb5f1686d769005869a",159,3
874,"duracion","[False, False, False, False, False, False, True, False]","u",0.125,"2022-07-18T03:04:26.924705","62d4cdb9f1686d769005869f",160,1
875,"pequeños","[False, False, False, False, False, False, True, True]","p_e_u",0.625,"2022-07-18T03:04:27.881507","62d4cdb9f1686d769005869f",160,2
876,"opuestos","[True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:04:28.721691","62d4cdb9f1686d769005869f",160,3
877,"descubria","[False, False, False, False, False, False, False, False, False]","e_s_a",0.2222222222222222,"2022-07-18T03:04:31.923946","62d4cdbef1686d76900586a4",161,1
878,"solamente","[False, False, False, False, False, False, False, False, False]","s_o_a_m_e_e",0.2222222222222222,"2022-07-18T03:04:32.941605","62d4cdbef1686d76900586a4",161,2
879,"empezamos","[True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:04:33.841572","62d4cdbef1686d76900586a4",161,3
880,"descubria","[False, False, False, False, False, False, False, False, False]","e_s_u_i",0.2222222222222222,"2022-07-18T03:04:36.966580","62d4cdc3f1686d76900586a9",162,1
881,"expulsion","[False, False, False, False, False, False, False, False, False]","e_u_l_s_i_n",0.2222222222222222,"2022-07-18T03:04:38.061398","62d4cdc3f1686d76900586a9",162,2
882,"juveniles","[True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:04:38.981450","62d4cdc3f1686d76900586a9",162,3
883,"cortas","[False, False, False, True, False, True]",,0.16666666666666666,"2022-07-18T03:04:42.218392","62d4cdc9f1686d76900586ae",163,1
884,"mentis","[False, False, False, True, False, True]","e",0.16666666666666666,"2022-07-18T03:04:43.326395","62d4cdc9f1686d76900586ae",163,2
885,"fustes","[True, True, True, True, True, True]",,1,"2022-07-18T03:04:44.461516","62d4cdc9f1686d76900586ae",163,3
886,"categorizando","[True, False, False, False, False, True, True, False, False, False, False, False, False]","a_e_a_d_o",0.5384615384615384,"2022-07-18T03:04:47.441114","62d4cdcef1686d76900586b3",164,1
887,"colaboradores","[True, True, True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:04:48.498355","62d4cdcef1686d76900586b3",164,2
888,"transcripciones","[False, False, False, False, False, False, False, True, False, False, True, False, False, True, True]","r_n_s_c_p",0.26666666666666666,"2022-07-18T03:04:51.325355","62d4cdd2f1686d76900586b7",165,1
889,"imprescindibles","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:04:53.221683","62d4cdd2f1686d76900586b7",165,2
890,"ciertas","[False, True, False, False, False, True, True]","e_r",0.7142857142857143,"2022-07-18T03:04:56.321450","62d4cdd7f1686d76900586bb",166,1
891,"figuras","[False, True, False, False, True, True, True]",,0.5714285714285714,"2022-07-18T03:04:57.358334","62d4cdd7f1686d76900586bb",166,2
892,"mineras","[False, True, False, True, True, True, True]",,0.7142857142857143,"2022-07-18T03:04:58.185440","62d4cdd7f1686d76900586bb",166,3
893,"riberas","[True, True, True, True, True, True, True]",,1,"2022-07-18T03:04:59.018255","62d4cdd7f1686d76900586bb",166,4
894,"meticulosa","[False, True, False, False, False, False, False, False, False, False]","i_l_o_a",0.3,"2022-07-18T03:05:01.864449","62d4cddcf1686d76900586c1",167,1
895,"realizando","[True, True, False, False, False, False, False, False, False, True]","a_l_i_z",0.7,"2022-07-18T03:05:03.002221","62d4cddcf1686d76900586c1",167,2
896,"revalorizo","[True, True, True, True, True, True, True, True, True, True]",,1,"2022-07-18T03:05:03.865373","62d4cddcf1686d76900586c1",167,3
