"id_attempts","word_sent","position_array","right_letters_in_wrong_positions","score","try_datetime","id_game"
568,"tripulacion","[False, False, False, False, True, False, True, True, True, True, True]","t_r",0.6363636363636364,"2022-07-18T01:40:29.260064","62d4ba0b1251332fdf164d59"
569,"facturacion","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:40:30.237348","62d4ba0b1251332fdf164d59"
570,"computables","[True, True, True, True, False, False, False, False, False, False, False]","e_s",0.5454545454545454,"2022-07-18T01:40:33.037297","62d4ba101251332fdf164d5e"
571,"comprensivo","[True, True, True, True, True, True, True, True, True, False, False]","o",0.9090909090909091,"2022-07-18T01:40:34.023036","62d4ba101251332fdf164d5e"
572,"comprension","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:40:34.963327","62d4ba101251332fdf164d5e"
573,"computadores","[False, False, False, False, False, False, False, False, True, True, True, True]","c_u_t_a",0.4166666666666667,"2022-07-18T01:40:37.777307","62d4ba141251332fdf164d63"
574,"agricultores","[True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:40:38.757301","62d4ba141251332fdf164d63"
575,"ciertas","[False, False, False, False, False, False, False]","i_e_t_s",0.2857142857142857,"2022-07-18T01:40:41.502953","62d4ba181251332fdf164d67"
576,"destino","[False, True, False, False, True, False, False]","s_t_n_o",0.42857142857142855,"2022-07-18T01:40:42.417351","62d4ba181251332fdf164d67"
577,"tension","[True, True, True, True, True, True, True]","",1,"2022-07-18T01:40:43.283925","62d4ba181251332fdf164d67"
578,"cultivados","[False, False, False, False, False, False, False, False, False, True]","c_l_t_a",0.2,"2022-07-18T01:40:46.080335","62d4ba1d1251332fdf164d6c"
579,"arcangeles","[True, False, False, False, False, False, False, True, True, True]","c_a_e",0.6,"2022-07-18T01:40:47.137567","62d4ba1d1251332fdf164d6c"
580,"aceptables","[True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:40:48.103961","62d4ba1d1251332fdf164d6c"
581,"cambridge","[True, False, False, False, False, False, False, True, False]","a",0.3333333333333333,"2022-07-18T01:40:50.923071","62d4ba221251332fdf164d71"
582,"changunga","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:40:52.058557","62d4ba221251332fdf164d71"
583,"cambio","[False, False, False, False, True, False]","a_m",0.3333333333333333,"2022-07-18T01:40:55.022777","62d4ba261251332fdf164d75"
584,"persia","[True, False, False, False, True, True]","e_r",0.6666666666666666,"2022-07-18T01:40:55.923392","62d4ba261251332fdf164d75"
585,"previa","[True, True, True, False, True, True]","",0.8333333333333334,"2022-07-18T01:40:56.800255","62d4ba261251332fdf164d75"
586,"premia","[True, True, True, True, True, True]","",1,"2022-07-18T01:40:57.637417","62d4ba261251332fdf164d75"
587,"duracion","[False, False, False, False, False, False, False, False]","a_c_i_o",0.375,"2022-07-18T01:41:00.497466","62d4ba2b1251332fdf164d7b"
588,"poeticas","[False, False, False, False, False, False, False, False]","o_e_i_c_a",0.25,"2022-07-18T01:41:02.100368","62d4ba2b1251332fdf164d7b"
589,"giacobbe","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:41:03.043875","62d4ba2b1251332fdf164d7b"
590,"superpoblacion","[False, False, False, True, False, False, False, False, False, False, False, False, False, False]","o_l_a_c_i_n",0.21428571428571427,"2022-07-18T01:41:06.320043","62d4ba311251332fdf164d80"
591,"colectivamente","[True, True, True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:41:07.359965","62d4ba311251332fdf164d80"
592,"cuestionable","[False, True, False, False, False, True, True, False, False, False, False, False]","e_s_a",0.3333333333333333,"2022-07-18T01:41:10.200344","62d4ba351251332fdf164d84"
593,"superioridad","[True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:41:11.220294","62d4ba351251332fdf164d84"
594,"punto","[False, False, False, False, False]","n_t_o",0.4,"2022-07-18T01:41:13.823728","62d4ba381251332fdf164d88"
595,"estan","[False, True, True, False, True]","a",0.6,"2022-07-18T01:41:14.677526","62d4ba381251332fdf164d88"
596,"aston","[True, True, True, True, True]","",1,"2022-07-18T01:41:15.560362","62d4ba381251332fdf164d88"
597,"descubria","[False, False, False, False, False, False, False, False, False]","d_e_s_u_r_a",0.3333333333333333,"2022-07-18T01:41:18.520229","62d4ba3d1251332fdf164d8d"
598,"argumento","[True, False, False, False, False, False, False, False, False]","r_u_e",0.3333333333333333,"2022-07-18T01:41:19.520920","62d4ba3d1251332fdf164d8d"
599,"ayudarles","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:41:20.460594","62d4ba3d1251332fdf164d8d"
600,"ciertas","[True, False, False, True, False, False, False]","a",0.2857142857142857,"2022-07-18T01:41:23.492377","62d4ba421251332fdf164d92"
601,"cobrado","[True, False, False, True, False, False, False]","o_a",0.42857142857142855,"2022-07-18T01:41:24.460253","62d4ba421251332fdf164d92"
602,"carroña","[True, True, True, True, True, True, True]","",1,"2022-07-18T01:41:25.300441","62d4ba421251332fdf164d92"
603,"cambio","[False, False, False, False, False, False]","c_i_o",0.5,"2022-07-18T01:41:28.020774","62d4ba471251332fdf164d97"
604,"vuelos","[False, False, False, False, True, False]","",0.16666666666666666,"2022-07-18T01:41:28.960245","62d4ba471251332fdf164d97"
605,"opcion","[False, False, True, True, True, True]","o",0.8333333333333334,"2022-07-18T01:41:29.800411","62d4ba471251332fdf164d97"
606,"nocion","[True, True, True, True, True, True]","",1,"2022-07-18T01:41:30.637527","62d4ba471251332fdf164d97"
607,"cambio","[False, True, False, False, False, True]","c_m_i",0.5,"2022-07-18T01:41:33.537502","62d4ba4c1251332fdf164d9d"
608,"manejo","[True, True, False, False, False, True]","",0.5,"2022-07-18T01:41:34.404114","62d4ba4c1251332fdf164d9d"
609,"macizo","[True, True, False, True, False, True]","c",0.6666666666666666,"2022-07-18T01:41:35.282424","62d4ba4c1251332fdf164d9d"
610,"magico","[True, True, True, True, True, True]","",1,"2022-07-18T01:41:36.098393","62d4ba4c1251332fdf164d9d"
611,"ciertas","[True, False, False, False, False, True, False]","i_r",0.42857142857142855,"2022-07-18T01:41:39.382751","62d4ba521251332fdf164da3"
612,"confiar","[True, True, True, True, True, True, True]","",1,"2022-07-18T01:41:40.317487","62d4ba521251332fdf164da3"
613,"categorizando","[False, False, False, False, False, False, False, True, False, True, True, True, True]","c_e_r",0.46153846153846156,"2022-07-18T01:41:43.160112","62d4ba561251332fdf164da7"
614,"reivindicando","[True, True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:41:44.184511","62d4ba561251332fdf164da7"
615,"duracion","[False, False, False, False, False, False, False, True]","a_i",0.375,"2022-07-18T01:41:47.004662","62d4ba5a1251332fdf164dab"
616,"empiezan","[False, False, False, False, False, False, True, True]","e_i",0.5,"2022-07-18T01:41:47.998995","62d4ba5a1251332fdf164dab"
617,"viajaban","[False, False, False, False, False, False, True, True]","i_a",0.375,"2022-07-18T01:41:48.863198","62d4ba5a1251332fdf164dab"
618,"asientan","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:41:49.744087","62d4ba5a1251332fdf164dab"
619,"ciertas","[False, False, False, False, False, True, False]","c_e_r_s",0.2857142857142857,"2022-07-18T01:41:52.680339","62d4ba5f1251332fdf164db1"
620,"mejoran","[False, False, False, False, False, True, False]","e_r",0.2857142857142857,"2022-07-18T01:41:53.624247","62d4ba5f1251332fdf164db1"
621,"gradual","[False, False, False, False, False, True, False]","r_a_l",0.2857142857142857,"2022-07-18T01:41:54.557792","62d4ba5f1251332fdf164db1"
622,"excavar","[True, False, True, True, False, True, True]","",0.7142857142857143,"2022-07-18T01:41:55.463902","62d4ba5f1251332fdf164db1"
623,"escapar","[True, True, True, True, False, True, True]","",0.8571428571428571,"2022-07-18T01:41:56.280753","62d4ba5f1251332fdf164db1"
624,"migraciones","[False, False, False, False, False, False, False, False, True, False, False]","i_a_o",0.18181818181818182,"2022-07-18T01:41:59.160440","62d4ba661251332fdf164db8"
625,"totalizando","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:42:00.438475","62d4ba661251332fdf164db8"
626,"duracion","[True, False, False, False, False, True, False, False]","a_o",0.25,"2022-07-18T01:42:04.077791","62d4ba6a1251332fdf164dbc"
627,"deposito","[True, True, False, True, False, True, False, False]","",0.5,"2022-07-18T01:42:05.557768","62d4ba6a1251332fdf164dbc"
628,"demolida","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:42:06.513772","62d4ba6a1251332fdf164dbc"
629,"ciertas","[False, False, False, False, False, False, False]","e_r_t_a",0.2857142857142857,"2022-07-18T01:42:09.678014","62d4ba701251332fdf164dc1"
630,"volumen","[False, False, False, False, False, False, False]","e_n",0.2857142857142857,"2022-07-18T01:42:10.917820","62d4ba701251332fdf164dc1"
631,"bandera","[False, True, False, False, False, False, True]","b_n_e_r",0.5714285714285714,"2022-07-18T01:42:12.063641","62d4ba701251332fdf164dc1"
632,"fayenza","[False, True, False, True, False, False, True]","n",0.5714285714285714,"2022-07-18T01:42:13.100658","62d4ba701251332fdf164dc1"
633,"taberna","[True, True, True, True, True, True, True]","",1,"2022-07-18T01:42:14.037751","62d4ba701251332fdf164dc1"
634,"cortas","[False, False, False, False, False, False]","o_r_s",0.3333333333333333,"2022-07-18T01:42:16.882529","62d4ba771251332fdf164dc8"
635,"suplir","[False, False, False, False, False, True]","s",0.16666666666666666,"2022-07-18T01:42:18.328893","62d4ba771251332fdf164dc8"
636,"dyeser","[False, False, False, True, False, True]","",0.16666666666666666,"2022-07-18T01:42:19.217868","62d4ba771251332fdf164dc8"
637,"grosor","[True, True, True, True, True, True]","",1,"2022-07-18T01:42:20.044537","62d4ba771251332fdf164dc8"
638,"migraciones","[False, False, False, False, False, False, False, True, False, False, True]","m_i_a_e",0.36363636363636365,"2022-07-18T01:42:23.221375","62d4ba7e1251332fdf164dce"
639,"semileñosas","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:42:24.200513","62d4ba7e1251332fdf164dce"
640,"cultivos","[True, False, False, False, False, False, False, True]","t_o",0.375,"2022-07-18T01:42:27.000438","62d4ba811251332fdf164dd2"
641,"cornetas","[True, True, False, False, False, True, False, True]","e_a",0.5,"2022-07-18T01:42:27.957730","62d4ba811251332fdf164dd2"
642,"combates","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:42:28.840237","62d4ba811251332fdf164dd2"
643,"descubria","[False, True, False, False, False, False, False, False, True]","b_r",0.2222222222222222,"2022-07-18T01:42:31.740665","62d4ba861251332fdf164dd7"
644,"petralona","[False, True, True, False, False, False, False, False, True]","r_a_o_n",0.5555555555555556,"2022-07-18T01:42:32.800521","62d4ba861251332fdf164dd7"
645,"retornaba","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:42:33.683376","62d4ba861251332fdf164dd7"
646,"punto","[False, False, False, False, False]","t",0.2,"2022-07-18T01:42:36.485768","62d4ba8b1251332fdf164ddc"
647,"tales","[False, False, False, False, False]","t_a_l_e",0.6,"2022-07-18T01:42:37.360358","62d4ba8b1251332fdf164ddc"
648,"decir","[False, False, False, False, False]","e_r",0.2,"2022-07-18T01:42:38.177766","62d4ba8b1251332fdf164ddc"
649,"grave","[False, False, False, False, True]","r_a",0.4,"2022-07-18T01:42:39.000645","62d4ba8b1251332fdf164ddc"
650,"altre","[True, True, True, True, True]","",1,"2022-07-18T01:42:39.837752","62d4ba8b1251332fdf164ddc"
651,"cortas","[True, False, False, False, False, False]","o_r",0.3333333333333333,"2022-07-18T01:42:42.577824","62d4ba911251332fdf164de3"
652,"cumple","[True, False, True, False, False, False]","",0.3333333333333333,"2022-07-18T01:42:43.497537","62d4ba911251332fdf164de3"
653,"cimbro","[True, True, True, True, True, True]","",1,"2022-07-18T01:42:44.377773","62d4ba911251332fdf164de3"
654,"reducia","[False, False, False, False, False, False, True]","e_i",0.42857142857142855,"2022-07-18T01:42:47.138089","62d4ba961251332fdf164de8"
655,"exitosa","[True, False, False, False, False, False, True]","i",0.42857142857142855,"2022-07-18T01:42:48.083004","62d4ba961251332fdf164de8"
656,"empieza","[True, False, False, False, False, False, True]","m_i_e",0.5714285714285714,"2022-07-18T01:42:48.981259","62d4ba961251332fdf164de8"
657,"enemiga","[True, True, True, True, True, True, True]","",1,"2022-07-18T01:42:49.860872","62d4ba961251332fdf164de8"
658,"cortas","[True, False, True, False, False, True]","a",0.5,"2022-07-18T01:42:52.601461","62d4ba9b1251332fdf164dee"
659,"carnes","[True, True, True, True, True, True]","",1,"2022-07-18T01:42:53.480934","62d4ba9b1251332fdf164dee"
660,"punto","[False, False, False, True, False]","",0.2,"2022-07-18T01:42:56.602076","62d4ba9f1251332fdf164df2"
661,"vista","[False, False, True, True, True]","",0.6,"2022-07-18T01:42:57.510918","62d4ba9f1251332fdf164df2"
662,"mesta","[True, True, True, True, True]","",1,"2022-07-18T01:42:58.324159","62d4ba9f1251332fdf164df2"
663,"ciertas","[False, True, False, False, False, False, False]","e_r",0.42857142857142855,"2022-07-18T01:43:01.483801","62d4baa41251332fdf164df7"
664,"hiberno","[False, True, False, True, True, False, False]","n_o",0.5714285714285714,"2022-07-18T01:43:02.437988","62d4baa41251332fdf164df7"
665,"dijeron","[True, True, True, True, True, True, True]","",1,"2022-07-18T01:43:03.300497","62d4baa41251332fdf164df7"
666,"duracion","[False, False, False, False, False, False, False, False]","a_i",0.25,"2022-07-18T01:43:06.163275","62d4baa91251332fdf164dfc"
667,"limpieza","[False, False, False, False, False, False, False, True]","l_i_e",0.375,"2022-07-18T01:43:07.224314","62d4baa91251332fdf164dfc"
668,"wesfalia","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:43:08.120900","62d4baa91251332fdf164dfc"
669,"cultivos","[False, False, False, False, False, False, False, False]","u_s",0.125,"2022-07-18T01:43:10.957745","62d4baad1251332fdf164e01"
670,"expresan","[False, False, False, False, False, False, False, True]","e_p_r_e_s",0.625,"2022-07-18T01:43:11.937945","62d4baad1251332fdf164e01"
671,"presumen","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:43:12.800755","62d4baad1251332fdf164e01"
672,"computables","[False, False, True, True, False, False, False, False, False, False, False]","c_a_l_s",0.2727272727272727,"2022-07-18T01:43:15.437969","62d4bab21251332fdf164e06"
673,"simplifican","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T01:43:16.384111","62d4bab21251332fdf164e06"
674,"cortas","[False, False, True, False, False, True]","c_o_a",0.5,"2022-07-18T01:43:19.144180","62d4bab61251332fdf164e0a"
675,"marcos","[False, True, True, True, True, True]","",0.8333333333333334,"2022-07-18T01:43:19.998240","62d4bab61251332fdf164e0a"
676,"barcos","[True, True, True, True, True, True]","",1,"2022-07-18T01:43:20.863106","62d4bab61251332fdf164e0a"
677,"cabo","[False, False, False, False]","o",0.25,"2022-07-18T01:43:23.644389","62d4baba1251332fdf164e0f"
678,"pues","[False, True, False, False]","",0.25,"2022-07-18T01:43:24.500541","62d4baba1251332fdf164e0f"
679,"ruiz","[False, True, False, False]","",0.25,"2022-07-18T01:43:25.320627","62d4baba1251332fdf164e0f"
680,"huon","[True, True, True, True]","",1,"2022-07-18T01:43:26.101188","62d4baba1251332fdf164e0f"
681,"migraciones","[False, False, False, False, False, False, False, False, False, False, False]","i_r_a_c_n_e",0.2727272727272727,"2022-07-18T02:59:00.296384","62d4cc73f1686d769005856a"
682,"turbulencia","[False, False, False, False, False, False, False, False, False, False, False]","r_e_n_c_i_a",0.5454545454545454,"2022-07-18T02:59:01.373277","62d4cc73f1686d769005856a"
683,"reverenciar","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T02:59:02.350230","62d4cc73f1686d769005856a"
684,"cultivados","[False, False, False, False, False, False, False, False, False, False]","a_d_o",0.1,"2022-07-18T02:59:06.774710","62d4cc79f1686d769005856f"
685,"renombrada","[False, False, False, False, False, False, False, False, False, False]","r_e_o_m_b_r_a_d",0.5,"2022-07-18T02:59:07.834502","62d4cc79f1686d769005856f"
686,"bombardero","[True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T02:59:08.694680","62d4cc79f1686d769005856f"
687,"cabo","[False, False, False, False]","a_o",0.25,"2022-07-18T02:59:11.459184","62d4cc7ef1686d7690058574"
688,"zona","[False, True, False, True]","",0.5,"2022-07-18T02:59:12.291607","62d4cc7ef1686d7690058574"
689,"toda","[True, True, False, True]","",0.75,"2022-07-18T02:59:13.114810","62d4cc7ef1686d7690058574"
690,"toma","[True, True, False, True]","",0.75,"2022-07-18T02:59:13.914468","62d4cc7ef1686d7690058574"
691,"tora","[True, True, True, True]","",1,"2022-07-18T02:59:14.737388","62d4cc7ef1686d7690058574"
692,"museografia","[False, False, False, False, False, False, False, True, False, True, False]","u_o_r_a",0.2727272727272727,"2022-07-18T02:59:17.438769","62d4cc84f1686d769005857b"
693,"vocabulario","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T02:59:18.417706","62d4cc84f1686d769005857b"
694,"cortas","[False, True, True, False, False, False]","",0.3333333333333333,"2022-07-18T02:59:21.051200","62d4cc88f1686d769005857f"
695,"norvig","[False, True, True, False, False, False]","n_g",0.3333333333333333,"2022-07-18T02:59:21.934293","62d4cc88f1686d769005857f"
696,"gordon","[True, True, True, True, True, True]","",1,"2022-07-18T02:59:22.814690","62d4cc88f1686d769005857f"
697,"cortas","[False, False, False, False, False, False]","r_t",0.16666666666666666,"2022-07-18T02:59:25.617719","62d4cc8cf1686d7690058584"
698,"ludwig","[False, False, False, False, False, False]","d",0.16666666666666666,"2022-07-18T02:59:26.459521","62d4cc8cf1686d7690058584"
699,"frente","[False, False, False, False, False, False]","r_e_n_t_e",0.3333333333333333,"2022-07-18T02:59:27.334444","62d4cc8cf1686d7690058584"
700,"vender","[False, True, True, True, True, True]","",0.8333333333333334,"2022-07-18T02:59:28.151527","62d4cc8cf1686d7690058584"
701,"tender","[True, True, True, True, True, True]","",1,"2022-07-18T02:59:28.958371","62d4cc8cf1686d7690058584"
702,"descubria","[False, False, False, False, False, False, True, False, False]","e_s_i_a",0.2222222222222222,"2022-07-18T02:59:32.179738","62d4cc93f1686d769005858b"
703,"militares","[False, False, False, False, False, False, True, True, True]","i_a",0.5555555555555556,"2022-07-18T02:59:33.291535","62d4cc93f1686d769005858b"
704,"invasores","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T02:59:34.578960","62d4cc93f1686d769005858b"
705,"meticulosa","[False, False, False, False, False, False, False, False, False, True]","i_o",0.2,"2022-07-18T02:59:37.358927","62d4cc98f1686d7690058590"
706,"organizada","[True, True, True, True, True, True, True, True, False, True]","",0.9,"2022-07-18T02:59:38.537346","62d4cc98f1686d7690058590"
707,"organizaba","[True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T02:59:39.411556","62d4cc98f1686d7690058590"
708,"migraciones","[True, False, False, False, False, False, False, False, False, False, True]","i_r_o_n_e",0.45454545454545453,"2022-07-18T02:59:42.217367","62d4cc9df1686d7690058595"
709,"monoliteros","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T02:59:43.197353","62d4cc9df1686d7690058595"
710,"cabo","[False, True, False, True]","",0.5,"2022-07-18T02:59:46.038785","62d4cca1f1686d7690058599"
712,"ramo","[False, True, False, True]","m",0.5,"2022-07-18T02:59:47.711699","62d4cca1f1686d7690058599"
713,"mano","[True, True, False, True]","",0.75,"2022-07-18T02:59:48.554610","62d4cca1f1686d7690058599"
714,"mayo","[True, True, False, True]","",0.75,"2022-07-18T02:59:49.418823","62d4cca1f1686d7690058599"
715,"macedonia","[False, False, False, True, False, False, False, True, True]","a",0.3333333333333333,"2022-07-18T02:59:52.251659","62d4cca7f1686d76900585a0"
716,"superaria","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T02:59:53.254637","62d4cca7f1686d76900585a0"
717,"punto","[False, False, False, False, False]","t",0.2,"2022-07-18T02:59:56.394584","62d4ccabf1686d76900585a4"
718,"tales","[True, False, False, True, True]","",0.6,"2022-07-18T02:59:57.451569","62d4ccabf1686d76900585a4"
719,"times","[True, True, True, True, True]","",1,"2022-07-18T02:59:58.414822","62d4ccabf1686d76900585a4"
720,"computadores","[False, False, False, False, False, False, False, False, False, False, False, False]","c_o_t_a_d_r_s",0.25,"2022-07-18T03:00:01.719802","62d4ccb0f1686d76900585a9"
721,"historicidad","[True, True, False, False, True, False, False, False, False, False, False, False]","s_t_r_i_c_d_a",0.5833333333333334,"2022-07-18T03:00:03.157883","62d4ccb0f1686d76900585a9"
722,"hidrostatica","[True, True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:00:04.191217","62d4ccb0f1686d76900585a9"
723,"averiguo","[False, False, False, False, False, False, False, False]","a_r_i_g_u",0.375,"2022-07-18T03:00:07.632614","62d4ccb6f1686d76900585ae"
724,"inaugura","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:00:08.852931","62d4ccb6f1686d76900585ae"
725,"cultivos","[False, False, False, False, False, False, False, False]","c_o",0.25,"2022-07-18T03:00:14.359008","62d4ccbdf1686d76900585b2"
726,"manfredo","[True, True, False, False, False, False, True, True]","r",0.625,"2022-07-18T03:00:15.735989","62d4ccbdf1686d76900585b2"
727,"marchado","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:00:17.192959","62d4ccbdf1686d76900585b2"
728,"ciertas","[False, False, False, False, False, False, False]","t_a",0.2857142857142857,"2022-07-18T03:00:21.952993","62d4ccc4f1686d76900585b7"
729,"mantuvo","[True, False, True, True, False, False, False]","a_o",0.42857142857142855,"2022-07-18T03:00:23.103558","62d4ccc4f1686d76900585b7"
730,"montoya","[True, True, True, True, False, False, True]","",0.7142857142857143,"2022-07-18T03:00:24.100300","62d4ccc4f1686d76900585b7"
731,"montaña","[True, True, True, True, True, False, True]","",0.8571428571428571,"2022-07-18T03:00:25.116217","62d4ccc4f1686d76900585b7"
732,"montada","[True, True, True, True, True, True, True]","",1,"2022-07-18T03:00:26.075680","62d4ccc4f1686d76900585b7"
733,"avion","[False, False, False, False, False]","i_o",0.4,"2022-07-18T03:00:29.112897","62d4ccccf1686d76900585be"
734,"juego","[False, False, False, False, True]","",0.2,"2022-07-18T03:00:29.992797","62d4ccccf1686d76900585be"
735,"libio","[False, False, False, True, True]","",0.4,"2022-07-18T03:00:30.952835","62d4ccccf1686d76900585be"
736,"socio","[False, True, False, True, True]","c",0.6,"2022-07-18T03:00:31.797158","62d4ccccf1686d76900585be"
737,"tokio","[False, True, False, True, True]","",0.6,"2022-07-18T03:00:32.672969","62d4ccccf1686d76900585be"
738,"cambio","[False, False, False, False, False, True]","c_a",0.5,"2022-07-18T03:00:35.792936","62d4ccd2f1686d76900585c5"
739,"asunto","[False, True, False, False, False, True]","a",0.3333333333333333,"2022-07-18T03:00:36.692929","62d4ccd2f1686d76900585c5"
740,"eslavo","[True, True, False, True, False, True]","",0.6666666666666666,"2022-07-18T03:00:37.596012","62d4ccd2f1686d76900585c5"
741,"escaño","[True, True, True, True, True, True]","",1,"2022-07-18T03:00:38.435783","62d4ccd2f1686d76900585c5"
742,"cambio","[False, False, False, False, False, True]","c",0.3333333333333333,"2022-07-18T03:00:41.617050","62d4ccd8f1686d76900585cb"
743,"seguro","[True, False, False, False, False, True]","e_u",0.5,"2022-07-18T03:00:44.118975","62d4ccd8f1686d76900585cb"
744,"sujeto","[True, True, False, True, False, True]","",0.6666666666666666,"2022-07-18T03:00:45.315980","62d4ccd8f1686d76900585cb"
745,"suceso","[True, True, True, True, True, True]","",1,"2022-07-18T03:00:46.372917","62d4ccd8f1686d76900585cb"
746,"descubria","[False, True, False, False, False, False, False, False, False]","s_c_i_a",0.3333333333333333,"2022-07-18T03:00:50.253121","62d4cce1f1686d76900585d1"
747,"metalicos","[True, True, False, False, False, False, False, False, True]","a_i_c",0.5555555555555556,"2022-07-18T03:00:51.276194","62d4cce1f1686d76900585d1"
748,"mexicanas","[True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:00:52.256049","62d4cce1f1686d76900585d1"
749,"punto","[True, False, False, False, False]","n_o",0.4,"2022-07-18T03:00:55.292900","62d4cce6f1686d76900585d6"
750,"poder","[True, True, False, True, False]","",0.6,"2022-07-18T03:00:56.218587","62d4cce6f1686d76900585d6"
751,"posen","[True, True, True, True, True]","",1,"2022-07-18T03:00:57.100757","62d4cce6f1686d76900585d6"
752,"cultivos","[False, False, False, False, False, False, False, False]","t_o_s",0.125,"2022-07-18T03:01:00.272902","62d4ccebf1686d76900585db"
753,"fomentar","[False, False, False, False, False, False, False, False]","o_e_t_r",0.25,"2022-07-18T03:01:01.216138","62d4ccebf1686d76900585db"
754,"desperto","[True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:01:02.116706","62d4ccebf1686d76900585db"
755,"cambio","[False, False, False, False, True, False]","",0.16666666666666666,"2022-07-18T03:01:05.517280","62d4ccf0f1686d76900585e0"
756,"seguir","[False, False, False, False, True, False]","e",0.16666666666666666,"2022-07-18T03:01:06.674273","62d4ccf0f1686d76900585e0"
757,"nizein","[False, True, False, False, True, False]","e",0.3333333333333333,"2022-07-18T03:01:07.580548","62d4ccf0f1686d76900585e0"
758,"willie","[True, True, True, True, True, True]","",1,"2022-07-18T03:01:08.582100","62d4ccf0f1686d76900585e0"
759,"punto","[False, False, False, False, False]","o",0.2,"2022-07-18T03:01:11.879982","62d4ccf6f1686d76900585e6"
760,"lagos","[False, False, False, True, True]","g",0.6,"2022-07-18T03:01:12.897497","62d4ccf6f1686d76900585e6"
761,"ricos","[False, True, False, True, True]","r",0.6,"2022-07-18T03:01:13.800426","62d4ccf6f1686d76900585e6"
762,"hijos","[False, True, False, True, True]","",0.6,"2022-07-18T03:01:14.900286","62d4ccf6f1686d76900585e6"
763,"vikos","[False, True, False, True, True]","",0.6,"2022-07-18T03:01:17.082009","62d4ccf6f1686d76900585e6"
764,"ciertas","[False, True, False, False, False, False, True]","",0.2857142857142857,"2022-07-18T03:01:20.254426","62d4ccfff1686d76900585ed"
765,"dibujos","[False, True, False, False, False, True, True]","",0.42857142857142855,"2022-07-18T03:01:21.437482","62d4ccfff1686d76900585ed"
766,"filipos","[True, True, True, False, False, True, True]","",0.7142857142857143,"2022-07-18T03:01:22.357445","62d4ccfff1686d76900585ed"
767,"filosos","[True, True, True, True, True, True, True]","",1,"2022-07-18T03:01:23.194284","62d4ccfff1686d76900585ed"
768,"migraciones","[False, False, False, False, False, False, True, False, False, True, True]","i_r_a_c_o_n",0.45454545454545453,"2022-07-18T03:01:26.014312","62d4cd05f1686d76900585f3"
769,"bronquiales","[False, False, False, False, False, False, True, True, False, True, True]","r_o_n_l",0.5454545454545454,"2022-07-18T03:01:26.974308","62d4cd05f1686d76900585f3"
770,"conciliares","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:01:27.877439","62d4cd05f1686d76900585f3"
771,"computables","[False, False, False, False, False, False, False, False, False, False, False]","o_t_l_e_s",0.18181818181818182,"2022-07-18T03:01:30.700198","62d4cd09f1686d76900585f8"
772,"restringido","[False, True, False, False, False, False, False, False, False, False, False]","s_t_n_o",0.36363636363636365,"2022-07-18T03:01:31.694337","62d4cd09f1686d76900585f8"
773,"yellowstone","[True, True, True, True, True, True, True, True, True, True, True]","",1,"2022-07-18T03:01:32.637577","62d4cd09f1686d76900585f8"
774,"cambio","[False, False, False, False, False, False]","a_m_o",0.3333333333333333,"2022-07-18T03:01:35.517614","62d4cd0ef1686d76900585fd"
775,"vuelos","[False, False, False, False, False, False]","e_o",0.16666666666666666,"2022-07-18T03:01:36.434317","62d4cd0ef1686d76900585fd"
